gold_id,base_date,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,created_at,updated_at,deleted_at,deleted_yn
1262,"2023-09-15",미니금 99.99_100g,81940,0.1000,819.4000,26344.3021,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1263,"2023-09-18",금 99.99_1Kg,82500,1.0000,82.5000,2652.4346,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1264,"2023-09-18",미니금 99.99_100g,82150,0.1000,821.5000,26411.8186,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1265,"2023-09-19",금 99.99_1Kg,82560,1.0000,82.5600,2654.3637,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1266,"2023-09-19",미니금 99.99_100g,82300,0.1000,823.0000,26460.0447,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1267,"2023-09-20",금 99.99_1Kg,82790,1.0000,82.7900,2661.7583,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1268,"2023-09-20",미니금 99.99_100g,82470,0.1000,824.7000,26514.7009,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1269,"2023-09-21",금 99.99_1Kg,83300,1.0000,83.3000,2678.1552,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1270,"2023-09-21",미니금 99.99_100g,83050,0.1000,830.5000,26701.1751,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1271,"2023-09-22",금 99.99_1Kg,83050,1.0000,83.0500,2670.1175,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1272,"2023-09-22",미니금 99.99_100g,82660,0.1000,826.6000,26575.7873,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1273,"2023-09-25",금 99.99_1Kg,82750,1.0000,82.7500,2660.4723,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1274,"2023-09-25",미니금 99.99_100g,82550,0.1000,825.5000,26540.4215,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1275,"2023-09-26",금 99.99_1Kg,83210,1.0000,83.2100,2675.2616,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1276,"2023-09-26",미니금 99.99_100g,82930,0.1000,829.3000,26662.5942,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1277,"2023-09-27",금 99.99_1Kg,82730,1.0000,82.7300,2659.8293,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1278,"2023-09-27",미니금 99.99_100g,82300,0.1000,823.0000,26460.0447,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1279,"2023-10-04",금 99.99_1Kg,80470,1.0000,80.4700,2587.1686,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1280,"2023-10-04",미니금 99.99_100g,80290,0.1000,802.9000,25813.8152,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1281,"2023-10-05",금 99.99_1Kg,80200,1.0000,80.2000,2578.4880,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1282,"2023-10-05",미니금 99.99_100g,79810,0.1000,798.1000,25659.4917,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1283,"2023-10-06",금 99.99_1Kg,80510,1.0000,80.5100,2588.4547,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1284,"2023-10-06",미니금 99.99_100g,80010,0.1000,800.1000,25723.7931,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1285,"2023-10-10",금 99.99_1Kg,81470,1.0000,81.4700,2619.3194,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1286,"2023-10-10",미니금 99.99_100g,81550,0.1000,815.5000,26218.9143,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1287,"2023-10-11",금 99.99_1Kg,81070,1.0000,81.0700,2606.4591,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1288,"2023-10-11",미니금 99.99_100g,81310,0.1000,813.1000,26141.7525,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1289,"2023-10-12",금 99.99_1Kg,81630,1.0000,81.6300,2624.4635,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1290,"2023-10-12",미니금 99.99_100g,81870,0.1000,818.7000,26321.7966,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1291,"2023-10-13",금 99.99_1Kg,81820,1.0000,81.8200,2630.5721,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1292,"2023-10-13",미니금 99.99_100g,81790,0.1000,817.9000,26296.0760,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1293,"2023-10-16",금 99.99_1Kg,83260,1.0000,83.2600,2676.8692,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1294,"2023-10-16",미니금 99.99_100g,83600,0.1000,836.0000,26878.0041,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1295,"2023-10-17",금 99.99_1Kg,83430,1.0000,83.4300,2682.3348,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1296,"2023-10-17",미니금 99.99_100g,83370,0.1000,833.7000,26804.0574,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1297,"2023-10-18",금 99.99_1Kg,84040,1.0000,84.0400,2701.9467,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1298,"2023-10-18",미니금 99.99_100g,84180,0.1000,841.8000,27064.4783,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1299,"2023-10-19",금 99.99_1Kg,84960,1.0000,84.9600,2731.5254,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1300,"2023-10-19",미니금 99.99_100g,84900,0.1000,849.0000,27295.9635,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1301,"2023-10-20",금 99.99_1Kg,85960,1.0000,85.9600,2763.6761,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1302,"2023-10-20",미니금 99.99_100g,85800,0.1000,858.0000,27585.3200,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1303,"2023-10-23",금 99.99_1Kg,86020,1.0000,86.0200,2765.6052,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1304,"2023-10-23",미니금 99.99_100g,85880,0.1000,858.8000,27611.0406,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1305,"2023-10-24",금 99.99_1Kg,85280,1.0000,85.2800,2741.8136,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1306,"2023-10-24",미니금 99.99_100g,85200,0.1000,852.0000,27392.4156,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1307,"2023-10-25",금 99.99_1Kg,85520,1.0000,85.5200,2749.5298,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1308,"2023-10-25",미니금 99.99_100g,85410,0.1000,854.1000,27459.9322,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1309,"2023-10-26",금 99.99_1Kg,86640,1.0000,86.6400,2785.5386,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1310,"2023-10-26",미니금 99.99_100g,86510,0.1000,865.1000,27813.5901,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1311,"2023-10-27",금 99.99_1Kg,86360,1.0000,86.3600,2776.5364,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1312,"2023-10-27",미니금 99.99_100g,86270,0.1000,862.7000,27736.4284,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1313,"2023-10-30",금 99.99_1Kg,86820,1.0000,86.8200,2791.3257,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1314,"2023-10-30",미니금 99.99_100g,86770,0.1000,867.7000,27897.1820,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1315,"2023-10-31",금 99.99_1Kg,86410,1.0000,86.4100,2778.1439,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1316,"2023-10-31",미니금 99.99_100g,86380,0.1000,863.8000,27771.7942,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1317,"2023-11-01",금 99.99_1Kg,86250,1.0000,86.2500,2772.9998,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1318,"2023-11-01",미니금 99.99_100g,86160,0.1000,861.6000,27701.0626,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1319,"2023-11-02",금 99.99_1Kg,85500,1.0000,85.5000,2748.8868,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1320,"2023-11-02",미니금 99.99_100g,85470,0.1000,854.7000,27479.2226,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1321,"2023-11-03",금 99.99_1Kg,84350,1.0000,84.3500,2711.9135,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1322,"2023-11-03",미니금 99.99_100g,84390,0.1000,843.9000,27131.9948,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1323,"2023-11-06",금 99.99_1Kg,83050,1.0000,83.0500,2670.1175,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1324,"2023-11-06",미니금 99.99_100g,83000,0.1000,830.0000,26685.0997,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1325,"2023-11-07",금 99.99_1Kg,83250,1.0000,83.2500,2676.5477,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1326,"2023-11-07",미니금 99.99_100g,83050,0.1000,830.5000,26701.1751,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1327,"2023-11-08",금 99.99_1Kg,83240,1.0000,83.2400,2676.2261,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1328,"2023-11-08",미니금 99.99_100g,82700,0.1000,827.0000,26588.6476,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1329,"2023-11-09",금 99.99_1Kg,82320,1.0000,82.3200,2646.6475,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1330,"2023-11-09",미니금 99.99_100g,82200,0.1000,822.0000,26427.8940,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1331,"2023-11-10",금 99.99_1Kg,82920,1.0000,82.9200,2665.9379,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1332,"2023-11-10",미니금 99.99_100g,82680,0.1000,826.8000,26582.2174,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1333,"2023-11-13",금 99.99_1Kg,83020,1.0000,83.0200,2669.1530,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1334,"2023-11-13",미니금 99.99_100g,82500,0.1000,825.0000,26524.3461,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1335,"2023-11-14",금 99.99_1Kg,83480,1.0000,83.4800,2683.9423,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1336,"2023-11-14",미니금 99.99_100g,83180,0.1000,831.8000,26742.9710,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1337,"2023-11-15",금 99.99_1Kg,82660,1.0000,82.6600,2657.5787,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1338,"2023-11-15",미니금 99.99_100g,82350,0.1000,823.5000,26476.1201,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1339,"2023-11-16",금 99.99_1Kg,82400,1.0000,82.4000,2649.2195,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1340,"2023-11-16",미니금 99.99_100g,82190,0.1000,821.9000,26424.6789,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1341,"2023-11-17",금 99.99_1Kg,83000,1.0000,83.0000,2668.5100,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1342,"2023-11-17",미니금 99.99_100g,82690,0.1000,826.9000,26585.4325,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1343,"2023-11-20",금 99.99_1Kg,82670,1.0000,82.6700,2657.9002,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1344,"2023-11-20",미니금 99.99_100g,82290,0.1000,822.9000,26456.8296,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1345,"2023-11-21",금 99.99_1Kg,82990,1.0000,82.9900,2668.1885,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1346,"2023-11-21",미니금 99.99_100g,82580,0.1000,825.8000,26550.0667,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1347,"2023-11-22",금 99.99_1Kg,83700,1.0000,83.7000,2691.0155,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1348,"2023-11-22",미니금 99.99_100g,83500,0.1000,835.0000,26845.8534,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1349,"2023-11-23",금 99.99_1Kg,83570,1.0000,83.5700,2686.8359,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1350,"2023-11-23",미니금 99.99_100g,83300,0.1000,833.0000,26781.5519,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1351,"2023-11-24",금 99.99_1Kg,83990,1.0000,83.9900,2700.3392,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1352,"2023-11-24",미니금 99.99_100g,83520,0.1000,835.2000,26852.2835,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1353,"2023-11-27",금 99.99_1Kg,84610,1.0000,84.6100,2720.2726,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1354,"2023-11-27",미니금 99.99_100g,84390,0.1000,843.9000,27131.9948,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1355,"2023-11-28",금 99.99_1Kg,84010,1.0000,84.0100,2700.9822,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1356,"2023-11-28",미니금 99.99_100g,84120,0.1000,841.2000,27045.1878,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1357,"2023-11-29",금 99.99_1Kg,84990,1.0000,84.9900,2732.4899,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1358,"2023-11-29",미니금 99.99_100g,85060,0.1000,850.6000,27347.4046,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1359,"2023-11-30",금 99.99_1Kg,84810,1.0000,84.8100,2726.7028,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1360,"2023-11-30",미니금 99.99_100g,84890,0.1000,848.9000,27292.7484,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1361,"2023-12-01",금 99.99_1Kg,85720,1.0000,85.7200,2755.9599,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1362,"2023-12-01",미니금 99.99_100g,85610,0.1000,856.1000,27524.2336,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1363,"2023-12-04",금 99.99_1Kg,87300,1.0000,87.3000,2806.7581,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1364,"2023-12-04",미니금 99.99_100g,87320,0.1000,873.2000,28074.0110,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1365,"2023-12-05",금 99.99_1Kg,85940,1.0000,85.9400,2763.0331,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1366,"2023-12-05",미니금 99.99_100g,85790,0.1000,857.9000,27582.1049,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1367,"2023-12-06",금 99.99_1Kg,85490,1.0000,85.4900,2748.5653,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1368,"2023-12-06",미니금 99.99_100g,85310,0.1000,853.1000,27427.7814,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1369,"2023-12-07",금 99.99_1Kg,86470,1.0000,86.4700,2780.0730,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1370,"2023-12-07",미니금 99.99_100g,86240,0.1000,862.4000,27726.7832,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1371,"2023-12-08",금 99.99_1Kg,85490,1.0000,85.4900,2748.5653,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1372,"2023-12-08",미니금 99.99_100g,85330,0.1000,853.3000,27434.2116,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1373,"2023-12-11",금 99.99_1Kg,84750,1.0000,84.7500,2724.7737,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1374,"2023-12-11",미니금 99.99_100g,84580,0.1000,845.8000,27193.0812,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1375,"2023-12-12",금 99.99_1Kg,84450,1.0000,84.4500,2715.1285,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1376,"2023-12-12",미니금 99.99_100g,84120,0.1000,841.2000,27045.1878,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1377,"2023-12-13",금 99.99_1Kg,83980,1.0000,83.9800,2700.0177,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1378,"2023-12-13",미니금 99.99_100g,83770,0.1000,837.7000,26932.6603,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1379,"2023-12-14",금 99.99_1Kg,84880,1.0000,84.8800,2728.9533,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1380,"2023-12-14",미니금 99.99_100g,84710,0.1000,847.1000,27234.8771,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1381,"2023-12-15",금 99.99_1Kg,85000,1.0000,85.0000,2732.8114,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1382,"2023-12-15",미니금 99.99_100g,84710,0.1000,847.1000,27234.8771,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1383,"2023-12-18",금 99.99_1Kg,84790,1.0000,84.7900,2726.0598,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1384,"2023-12-18",미니금 99.99_100g,84440,0.1000,844.4000,27148.0702,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1385,"2023-12-19",금 99.99_1Kg,85150,1.0000,85.1500,2737.6340,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1386,"2023-12-19",미니금 99.99_100g,84840,0.1000,848.4000,27276.6730,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1387,"2023-12-20",금 99.99_1Kg,85360,1.0000,85.3600,2744.3857,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1388,"2023-12-20",미니금 99.99_100g,85090,0.1000,850.9000,27357.0498,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1389,"2023-12-21",금 99.99_1Kg,85430,1.0000,85.4300,2746.6362,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1390,"2023-12-21",미니금 99.99_100g,85300,0.1000,853.0000,27424.5664,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1391,"2023-12-22",금 99.99_1Kg,85780,1.0000,85.7800,2757.8890,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1392,"2023-12-22",미니금 99.99_100g,85630,0.1000,856.3000,27530.6638,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1393,"2023-12-26",금 99.99_1Kg,85940,1.0000,85.9400,2763.0331,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1394,"2023-12-26",미니금 99.99_100g,85750,0.1000,857.5000,27569.2446,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1395,"2023-12-27",금 99.99_1Kg,86010,1.0000,86.0100,2765.2836,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1396,"2023-12-27",미니금 99.99_100g,85740,0.1000,857.4000,27566.0295,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1397,"2023-12-28",금 99.99_1Kg,86340,1.0000,86.3400,2775.8934,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1398,"2023-12-28",미니금 99.99_100g,86250,0.1000,862.5000,27729.9982,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1399,"2024-01-02",금 99.99_1Kg,86940,1.0000,86.9400,2795.1838,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1400,"2024-01-02",미니금 99.99_100g,86600,0.1000,866.0000,27842.5258,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1401,"2024-01-03",금 99.99_1Kg,86820,1.0000,86.8200,2791.3257,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1402,"2024-01-03",미니금 99.99_100g,86630,0.1000,866.3000,27852.1710,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1403,"2024-01-04",금 99.99_1Kg,86300,1.0000,86.3000,2774.6074,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1404,"2024-01-04",미니금 99.99_100g,86030,0.1000,860.3000,27659.2666,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1405,"2024-01-05",금 99.99_1Kg,86680,1.0000,86.6800,2786.8246,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1406,"2024-01-05",미니금 99.99_100g,86520,0.1000,865.2000,27816.8052,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1407,"2024-01-08",금 99.99_1Kg,86240,1.0000,86.2400,2772.6783,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1408,"2024-01-08",미니금 99.99_100g,86070,0.1000,860.7000,27672.1269,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1409,"2024-01-09",금 99.99_1Kg,86250,1.0000,86.2500,2772.9998,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1410,"2024-01-09",미니금 99.99_100g,86040,0.1000,860.4000,27662.4817,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1411,"2024-01-10",금 99.99_1Kg,86290,1.0000,86.2900,2774.2859,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1412,"2024-01-10",미니금 99.99_100g,86160,0.1000,861.6000,27701.0626,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1413,"2024-01-11",금 99.99_1Kg,86250,1.0000,86.2500,2772.9998,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1414,"2024-01-11",미니금 99.99_100g,86050,0.1000,860.5000,27665.6968,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1415,"2024-01-12",금 99.99_1Kg,86150,1.0000,86.1500,2769.7848,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1416,"2024-01-12",미니금 99.99_100g,85960,0.1000,859.6000,27636.7611,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1417,"2024-01-15",금 99.99_1Kg,87400,1.0000,87.4000,2809.9732,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1418,"2024-01-15",미니금 99.99_100g,87360,0.1000,873.6000,28086.8713,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1419,"2024-01-16",금 99.99_1Kg,87730,1.0000,87.7300,2820.5829,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1420,"2024-01-16",미니금 99.99_100g,87700,0.1000,877.0000,28196.1837,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1421,"2024-01-17",금 99.99_1Kg,87420,1.0000,87.4200,2810.6162,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1422,"2024-01-17",미니금 99.99_100g,87270,0.1000,872.7000,28057.9356,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1423,"2024-01-18",금 99.99_1Kg,86940,1.0000,86.9400,2795.1838,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1424,"2024-01-18",미니금 99.99_100g,86850,0.1000,868.5000,27922.9026,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1425,"2024-01-19",금 99.99_1Kg,87130,1.0000,87.1300,2801.2925,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1426,"2024-01-19",미니금 99.99_100g,87230,0.1000,872.3000,28045.0753,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1427,"2024-01-22",금 99.99_1Kg,87260,1.0000,87.2600,2805.4721,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1428,"2024-01-22",미니금 99.99_100g,87230,0.1000,872.3000,28045.0753,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1429,"2024-01-23",금 99.99_1Kg,87260,1.0000,87.2600,2805.4721,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1430,"2024-01-23",미니금 99.99_100g,87220,0.1000,872.2000,28041.8602,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1431,"2024-01-24",금 99.99_1Kg,87410,1.0000,87.4100,2810.2947,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1432,"2024-01-24",미니금 99.99_100g,87280,0.1000,872.8000,28061.1507,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1433,"2024-01-25",금 99.99_1Kg,86800,1.0000,86.8000,2790.6827,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1434,"2024-01-25",미니금 99.99_100g,86840,0.1000,868.4000,27919.6875,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1435,"2024-01-26",금 99.99_1Kg,86950,1.0000,86.9500,2795.5053,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1436,"2024-01-26",미니금 99.99_100g,86950,0.1000,869.5000,27955.0533,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1437,"2024-01-29",금 99.99_1Kg,87170,1.0000,87.1700,2802.5785,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1438,"2024-01-29",미니금 99.99_100g,87160,0.1000,871.6000,28022.5698,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1439,"2024-01-30",금 99.99_1Kg,87190,1.0000,87.1900,2803.2215,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1440,"2024-01-30",미니금 99.99_100g,87090,0.1000,870.9000,28000.0643,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1441,"2024-01-31",금 99.99_1Kg,87420,1.0000,87.4200,2810.6162,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1442,"2024-01-31",미니금 99.99_100g,87440,0.1000,874.4000,28112.5918,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1443,"2024-02-01",금 99.99_1Kg,87650,1.0000,87.6500,2818.0108,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1444,"2024-02-01",미니금 99.99_100g,87590,0.1000,875.9000,28160.8179,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1445,"2024-02-02",금 99.99_1Kg,87590,1.0000,87.5900,2816.0818,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1446,"2024-02-02",미니금 99.99_100g,87540,0.1000,875.4000,28144.7426,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1447,"2024-02-05",금 99.99_1Kg,87050,1.0000,87.0500,2798.7204,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1448,"2024-02-05",미니금 99.99_100g,87020,0.1000,870.2000,27977.5588,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1449,"2024-02-06",금 99.99_1Kg,86800,1.0000,86.8000,2790.6827,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
